text,label
af9f12afe476.database.azure.com US Microsoft Corporation ,1
"anherp.hawkwing.in """" """" ",1
"didmy.online """" """" ",1
"www.ibosphotography.com """" """" ",1
"portal.sifurafael.com """" """" ",1
"www.mymilehighlife.com """" """" ",1
"pimouss08.freeboxos.fr """" """" ",1
"dzikiem.pl """" """" ",1
"pma.expirience.ovh """" """" ",1
"*.sebawood.com """" """" ",1
"betonfuros.hu """" """" ",1
"chalmersstiftelsen.se """" """" ",1
"www.recyclingupjunk.com """" """" ",1
"m-bbs-s.genevageneral.org """" """" ",1
"auth-dev.intelimd.com """" """" ",1
"*.cinnanuts.com """" """" ",1
"*.wdbconstruct.be """" """" ",1
"meet.quep-solutions.de """" """" ",1
"www.firenateoats.com """" """" ",1
"spanieler.ru """" """" ",1
"www.mattieknowshomes.com """" """" ",1
"*.dicks-sports-equipment.com """" """" ",1
"annuityleadsforagents.com """" """" ",1
"ikonect.in """" """" ",1
"zbbv.com """" """" ",1
"vb.crypto7.com """" """" ",1
"landing.estudiovisium.com """" """" ",1
"www.mb-motors.be """" """" ",1
"espaciopresente.cl """" """" ",1
"raabkuechen.com """" """" ",1
"gamevideoreviews.com """" """" ",1
"jingjingxe.dhian.space """" """" ",1
"*.ntc.one """" """" ",1
"mockupy.pl """" """" ",1
"*.sage-buchhaltung.ch """" """" ",1
"eflmazury.pl """" """" ",1
"cpcontacts.orbi360.com """" """" ",1
"*.michaelseifert.de """" """" ",1
"*.thefruitbox.ca """" """" ",1
"*.counsellingthesoul.trimamuth.com """" """" ",1
"sportstudio-nippon.com """" """" ",1
"psychologue-chretien.fr """" """" ",1
"tax-info.jp """" """" ",1
"abc-1.0905888.xyz """" """" ",1
"git.git.git.git.git.git.store.dhtc.ru """" """" ",1
"*.shop-now-bo.com """" """" ",1
"gimnasiomodernosantamaria.com """" """" ",1
"thecarchannel.info """" """" ",1
"comparesimgear.com """" """" ",1
"quiq-0359568010.peernist.co.jp """" """" ",1
"eticaret.ortadogureklam.com """" """" ",1
"pelicanwalkplaza.com """" """" ",1
"nousis.ecoworks.gr """" """" ",1
"web.flowminder.org """" """" ",1
"www.bakertilly.lv """" """" ",1
"risepubbooks.com """" """" ",1
"*.mohammadi-note3.workers.dev """" """" ",1
"www.lendingcludauto.com """" """" ",1
"napaautopro.stagingminimalmtl.com """" """" ",1
"www.fundoperatorsummit.com """" """" ",1
"inor.in """" """" ",1
"bekius.frl """" """" ",1
"statoninstitute.com """" """" ",1
"www.prop.aegeancountryclub.com """" """" ",1
"mail.courtneyhardwick.com """" """" ",1
"*.kidslah.com """" """" ",1
"*.kajras.pl """" """" ",1
"www.dwelling.bannaidea.com """" """" ",1
"chistyulya.info """" """" ",1
"catsdata.net """" """" ",1
"fbsbroker.pl """" """" ",1
"alliandaaron.com """" """" ",1
"www.dyycstc.com """" """" ",1
"www.valerioconte.com """" """" ",1
"www.ampmceuticals.com """" """" ",1
"*.xqc.workers.dev """" """" ",1
"awovielfalt-gelsenkirchen.de """" """" ",1
"publish.ministryofinternet.eu """" """" ",1
"www.testing.dennyirawan.com """" """" ",1
"illatanya.hu """" """" ",1
"techgadgets.lasirena.in """" """" ",1
"chernyak.com.ua """" """" ",1
"la-cam.be """" """" ",1
"assets.meuponto.net """" """" ",1
"montelibanodelivery.com.br """" """" ",1
"cebapharma.com """" """" ",1
"*.sanmartin.me """" """" ",1
"*.ccconstructionnw.com """" """" ",1
"showgx.51mdt.cn """" """" ",1
"www.thekulup.com """" """" ",1
"git.git.git.email.medicamarket.ru """" """" ",1
"*.profanmwou.online """" """" ",1
"www.gem-navi.com """" """" ",1
"jackduncan.com.au """" """" ",1
"pop-load.com """" """" ",1
"euroaula.net """" """" ",1
"litteress.com """" """" ",1
"www.yourpartyadventure.ie """" """" ",1
"pololo.org """" """" ",1
"revisionguides.co.uk """" """" ",1
"*.redis.cache.windows.net """" """" ",1
"www.excelmannen.se """" """" ",1
"*.s-getshbndnprngvnd-shop.net """" """" ",1
"jp.candlify.com """" """" ",1
"elenabilan.com """" """" ",1
*.redis.cache.windows.net US Microsoft Corporation ,1
"www.torreboldone.sportellocivico.it """" """" ",1
"www.raprotect.com """" """" ",1
"somascir.com """" """" ",1
"*.infomakeracademy.info """" """" ",1
"www.eru-de.frontmen.fm """" """" ",1
"khandekade.ir """" """" ",1
"*.v-uta.com """" """" ",1
"mboss.festariodealegria.com.br """" """" ",1
"xn--80aaeclapy8afbn8a.su """" """" ",1
"dev.api.hibigei.bh-check.jp """" """" ",1
"arikagnesini.altervista.org """" """" ",1
"cashking.ludokingatm.com """" """" ",1
"*.tqsls.mongodb-qa.net """" """" ",1
"casadiriposoeleonoradarborea.it """" """" ",1
"fansonline.com.au """" """" ",1
"*.web4sync.com """" """" ",1
"grupocoyotl.com """" """" ",1
"*.eafb405c.z1.hashicorp.cloud """" """" ",1
"offermonks.ml """" """" ",1
"jellyfine.ddns.net """" """" ",1
"eee.teamno.rest """" """" ",1
"2thuan.co """" """" ",1
"*.bucucscjjjjmdf.cfd """" """" ",1
"michangstyle.com """" """" ",1
"platform.shopcoutureco.com """" """" ",1
"vexif.com """" """" ",1
"www.goudagaatnooitvoorbij.nl """" """" ",1
"www.artinkclub.com """" """" ",1
"gultentaranc.net """" """" ",1
"teayori.com """" """" ",1
"www.autostoday.com """" """" ",1
"vargovi.synology.me """" """" ",1
"*.reitmens.com """" """" ",1
"kefu.amatus.cn """" """" ",1
"ford-heinkel-dettingen-an-der-erms.de """" """" ",1
"bateriasexpres.com """" """" ",1
"www.heiz-floor.ch """" """" ",1
"cimlaturizm.com """" """" ",1
"*.acikofis.in """" """" ",1
"draconic.tk """" """" ",1
"digitalerin.online """" """" ",1
"gitlab.git.9tglfjgcj13aa2m.fr.akuma.moe """" """" ",1
"constrafor.cn """" """" ",1
"www.tmtsb.io """" """" ",1
"v8680.com """" """" ",1
"cato.fornasarig.it """" """" ",1
"plugin.omg-stats.ru """" """" ",1
"viewer.bellff.com """" """" ",1
mcd333920bf937be474devaos.axcloud.dynamics.com US Microsoft Corporation ,1
"kampunggelgel.desa.id """" """" ",1
"www.djedmonston.com """" """" ",1
"xn--kodr-epa.at """" """" ",1
"www.banzipackaging.com """" """" ",1
"youthful-shockley.43-205-179-212.plesk.page """" """" ",1
"smartpsychology.org """" """" ",1
"rfs.comblog.blog.m.zakazat-nanyat-naiti.com """" """" ",1
"*.paratransferiform.com """" """" ",1
"www.strivehorizon.com """" """" ",1
"northwestpassagecruise.com """" """" ",1
"mmcloud.myds.me """" """" ",1
"neumayer-kreativ.at """" """" ",1
"old.adwords-ok.de """" """" ",1
"*.ots-engraving.co.uk """" """" ",1
"ambhart01.allmybanks.exalog.app """" """" ",1
"hone.dev """" """" ",1
"niveni.com """" """" ",1
"rennschnecke.perelin.net """" """" ",1
"mans.land """" """" ",1
"dokm.cometech.site """" """" ",1
"raderelectric.net """" """" ",1
"persaud.se """" """" ",1
"www.museum-wattens.com """" """" ",1
"thedevnw1.co.uk """" """" ",1
"connect.itsmurf.net """" """" ",1
"www.hankyungchik.org """" """" ",1
"wolfsfitness.pro """" """" ",1
"trove.intelasmart.com """" """" ",1
"mx.post2mailbox.com """" """" ",1
"www.jwperkins.com """" """" ",1
"devtest.youpadel.se """" """" ",1
"cjprom.getawebdesign.com """" """" ",1
"cryvocrafts.com """" """" ",1
"wwwecopurehome.com """" """" ",1
"*.sallymassmann.de """" """" ",1
"webmail.initiativemagazine.co.uk """" """" ",1
"www.biljbuk-tierfotografie.de """" """" ",1
"executivesupportmedia.com """" """" ",1
"grafana.prometheus.rnd.bit4id.com """" """" ",1
pop.sddc-44-225-89-32.vmwarevmc.com US VMware Inc ,1
"saikuruhealth.net """" """" ",1
"*.d3o9v1b5ingphz.amplifyapp.com """" """" ",1
"dpknudten.com """" """" ",1
"jszfny.com """" """" ",1
"gitlab.git.gitlab.gitlab.git.gitlab.gastromas.pl """" """" ",1
"*.ympkwpny.ml """" """" ",1
"wuertz.at """" """" ",1
"files.fabianpabst.de """" """" ",1
"www.compassionategroomandspa.com """" """" ",1
"gamutschoolofart.com """" """" ",1
"drkoziej.com """" """" ",1
"emanuel-werner.de """" """" ",1
"littmoden.com """" """" ",1
"www.a1wheelchair.com """" """" ",1
"*.xiaoshuofuwuqi.com """" """" ",1
"karadenizinsaat.com.tr """" """" ",1
"admin.labor-atories.com """" """" ",1
"finehomeplatinum.xelus.org.za """" """" ",1
"lolicon.mewoth.cyou """" """" ",1
"newtop-eng.co.kr """" """" ",1
"equipt-webapp-test.corteva.com """" """" ",1
"iqoption-arab.gotforex.pw """" """" ",1
"cdn.besibajametalindo.co.id """" """" ",1
"keziy.link """" """" ",1
"blog.assesbridge.com """" """" ",1
"*.miccompterssmal.tk """" """" ",1
"indiandj.in """" """" ",1
"community.c9unj88pk7j9eks8h1i0.cdns.digimar.me """" """" ",1
"distribution.kyngz.net """" """" ",1
"www.www.www.www.www.www.wallet.amarilius.co.il """" """" ",1
"coinnegare.com """" """" ",1
"gunzl.eu """" """" ",1
"grocy.home.flyinpancake.com """" """" ",1
"pr-1882.dev.reclaim-staging.com """" """" ",1
"about.whatsup.sg """" """" ",1
*.azure-api.net US Microsoft Corporation ,1
"higherlevelcontractors.com """" """" ",1
"*.cestra-gmbh-stralsund.de """" """" ",1
"cms-genial.de """" """" ",1
"60s.com.vn """" """" ",1
"testlisans1.tsoft.biz """" """" ",1
"en.ifabp.net """" """" ",1
"beritapatrolipemalang.my.id """" """" ",1
"www.e2323.com """" """" ",1
"*.bigfatgraphics.com """" """" ",1
"webcamsex-beoordelingen.nl """" """" ",1
"agency.bali-estate.online """" """" ",1
"www.azizadesign.com """" """" ",1
"rockitnet.works """" """" ",1
"eventfuture.ru """" """" ",1
"honesty-ai.com """" """" ",1
"fechamento2.tk """" """" ",1
"cakebarcouk.kanaimedia.co.uk """" """" ",1
"ibc.wtzhaopin.com """" """" ",1
"www.nimasostore.com """" """" ",1
"device-local-68aee55f-4ba2-48df-a90d-34fde3d02741.remotewd.com """" """" ",1
"demo-cloud.lifestyleteam.ch """" """" ",1
"www.nonkimono.com """" """" ",1
"hipa.lab6392.com """" """" ",1
"*.nandhumlidiry.tk """" """" ",1
"docker.mikroelektronika.cz """" """" ",1
"*.abberannglens.com """" """" ",1
"99bobfiction.co.ke """" """" ",1
"fcospf.fcopel.org.br """" """" ",1
"www.xn--mjsaforsikring-rqb.no """" """" ",1
"richpeers.co.uk """" """" ",1
"senihair.getlyfy.co """" """" ",1
"*.giiohy.top """" """" ",1
"bergenfietsverhuur.nl """" """" ",1
"offers.smartwinnr.com """" """" ",1
"*.winnermatka.com """" """" ",1
"www.4comunica.com """" """" ",1
"pharmpoet.ru """" """" ",1
"www.christianjharding.com """" """" ",1
"www.kaiseki-fukumitsu.com """" """" ",1
"www.peterpurcell.co """" """" ",1
"burbankbus.net """" """" ",1
"graciegirls.com """" """" ",1
"*.pearlineerikjo.cyou """" """" ",1
"realcit.dev """" """" ",1
"vvseh.online """" """" ",1
"funstuff.heliohost.us """" """" ",1
"*.immobiliaredeste.it """" """" ",1
"ngs-trex.org """" """" ",1
"doslaredospark.org """" """" ",1
"www.phoenics.alfasecure.com """" """" ",1
"*.zoba.com """" """" ",1
"visaoin.opticae.online """" """" ",1
"rhode.house """" """" ",1
"cleantech.co.uk """" """" ",1
"stage.tune.com """" """" ",1
"api.comun.work """" """" ",1
"ftp.vandenelzenvloeren.nl """" """" ",1
"*.fakers.cf """" """" ",1
"store.mail.ranseil.no """" """" ",1
"*.samighperhynaper.ml """" """" ",1
"dialin.apc-france.com """" """" ",1
"femme-tastisch.de """" """" ",1
"charleenbretteville.ch """" """" ",1
colsdev07f0869da7a3ffa04faos.axcloud.dynamics.com US Microsoft Corporation ,1
"tiktokdataprivacysettelment.com """" """" ",1
"academicconferences.com """" """" ",1
"camilaejp.com """" """" ",1
"*.saventsolar.com """" """" ",1
"*.talbellsupewel.tk """" """" ",1
"family-baking-photos.rwesphotography.com """" """" ",1
"www-dev.manitoba.fishing """" """" ",1
"uf.flyfit.live """" """" ",1
"*.ecarthk.com """" """" ",1
"*.edgertonart.net """" """" ",1
"www.bhcff.com """" """" ",1
"www.smartcasees.com """" """" ",1
"kanungunlukleri.com """" """" ",1
"code-editor.digital """" """" ",1
"*.nextknockout.com """" """" ",1
"d4562-vm2.masterinter.net """" """" ",1
"carleasing.com.cn """" """" ",1
"clarini.fr """" """" ",1
"*.boyerband.com """" """" ",1
"*.cellestechh.com """" """" ",1
"*.kapzula.com """" """" ",1
"taipaarqueologia.com """" """" ",1
"snelzakelijkadres.nl """" """" ",1
"sunwonder-com-tw.twnet5000.com """" """" ",1
"klgraywill.com """" """" ",1
"suiswap.app """" """" ",1
"*.utocanada.com """" """" ",1
"new.cioccolocanda.it """" """" ",1
"iimm.app """" """" ",1
"kontraracer.de """" """" ",1
"talkshow.band """" """" ",1
"chalupapodoborou.cz """" """" ",1
"caterpillar.miisy.com """" """" ",1
"degenerados.org """" """" ",1
"www.localspark.com """" """" ",1
"www.aroostookmadawaskagristmill.com """" """" ",1
"webmail.nottinghomeservice.com """" """" ",1
"*.bestmoneyapp.store """" """" ",1
"*.lockabee.com """" """" ",1
"bioflore-agriver.fr """" """" ",1
"eckert-aerztin.de """" """" ",1
"*.belokitech.com """" """" ",1
"*.delsietysenduy.cf """" """" ",1
"xxxsofak.com """" """" ",1
"cms.twopointo.film """" """" ",1
"andreelehmbruck.de """" """" ",1
"sfifirst.vitabonu.com """" """" ",1
"www.lifemakesuslaugh.com """" """" ",1
"ejgelektronik.com """" """" ",1
"git.git.git.xxx.2925-bar.ru """" """" ",1
"service-petra.ru """" """" ",1
"public.cesenafiera.com """" """" ",1
"logoreep.be """" """" ",1
"mint.wakwakwak.xyz """" """" ",1
"www.schmuckstueck-by-franzi.de """" """" ",1
"www.art-81.com """" """" ",1
783169de-4fef-4333-9f85-db3f69ddd56a.cloudapp.net US Microsoft Corporation ,1
"alk-srb.sols.mk """" """" ",1
"store.hawkwing.in """" """" ",1
"kctuckers.duckdns.org """" """" ",1
"*.viptravelclub.co """" """" ",1
"*.stigbygeln.com """" """" ",1
"fullpotentialservicedogs.org """" """" ",1
"*.lycklig.info """" """" ",1
"*.panaceabuy.co """" """" ",1
"0019553.vip """" """" ",1
"foerderverein-bibliothek.de """" """" ",1
"www.maplesuites.co.in """" """" ",1
"*.d3elh4isz1q0ps.amplifyapp.com """" """" ",1
"laurenmarkpilates.com """" """" ",1
"*.mostlyopen.net """" """" ",1
"web-stories.meaninhindi.com """" """" ",1
"futurecorp.io """" """" ",1
"shopatgmart.com """" """" ",1
"traefik01.deeplab.ai """" """" ",1
"www.scottseance.com """" """" ",1
"theleadershippost.com """" """" ",1
"adamopay.com """" """" ",1
"distributorpompahcl.com """" """" ",1
"panel.servinga.com """" """" ",1
"nonditeloallacuoca.altervista.org """" """" ",1
"direwolf-eef51818d8-renamed.herokuapp.com """" """" ",1
"qgd.miplibkitchener.pw """" """" ",1
"7khtnc1ahlsk6fx.shop.etxuqdev.18084.splicex.ibm-garage.com """" """" ",1
"cotacoes.dinacon.ind.br """" """" ",1
"dev.geo4i.com """" """" ",1
"*.tanggahanpeken.com """" """" ",1
"4dview.de """" """" ",1
"precisionplumbingandraincleaning.com """" """" ",1
"www.mayeshowponies.com """" """" ",1
"loanszone.co.uk """" """" ",1
"*.eye2eyetrucking.com """" """" ",1
"www.hoergeraet-moenchengladbach.info """" """" ",1
"forecast.iltrovatore.it """" """" ",1
"haticetasli.com """" """" ",1
"asoftoday.co.kr """" """" ",1
"mikrasiatiko.stix.gr """" """" ",1
"cemplumbing.com """" """" ",1
"warrp.it """" """" ",1
"v4380.cn """" """" ",1
"hotreestr.ru """" """" ",1
"chinookwebs.com """" """" ",1
"valetti.ch """" """" ",1
"www.candjselfstorage.com """" """" ",1
"staging.eten-bij-daarnaast-ter-aar.nl """" """" ",1
"www.rt.no """" """" ",1
"*.reflexartfactory.ir """" """" ",1
"krm.xob.mybluehost.me """" """" ",1
"git.git.git.git.test.shop.ci.bc4e.org """" """" ",1
"qrcodetiquetas.store """" """" ",1
"*.hoomanmirsadeghi.com """" """" ",1
"www.gunara.net """" """" ",1
"production.api.materialisemotion.com """" """" ",1
"endpointsportal.keane-docc-dev.cloud.goog """" """" ",1
"www.plantillas.rymbabies.com.ar """" """" ",1
"www.fswmsjx.com """" """" ",1
"altshab.ca """" """" ",1
"taissutero.com.br """" """" ",1
"*.montenegro.com """" """" ",1
"*.aslan-folien.com """" """" ",1
"*.websitechecker999.com """" """" ",1
"wordpress2.dev1.vogler.engineering """" """" ",1
"*.earklean.com """" """" ",1
"reautomn.com """" """" ",1
"db-metadata-store-poc.f1874.961b6dd3ed.env.ext.improbabledb.io """" """" ",1
"*.f402eeb1521445359c195e2556b083b3.plex.direct """" """" ",1
"www.iendurance.cz """" """" ",1
"selammmh.de """" """" ",1
"cpanel.ieperlee23.be """" """" ",1
"hote.ro """" """" ",1
"www.web3why.tech """" """" ",1
"idolatorresults.com """" """" ",1
"cueview.nl """" """" ",1
"user.smabi.at """" """" ",1
"*.out-of-battery.com """" """" ",1
"madebylapo.com """" """" ",1
"7x6gg1y1qjtob5qk1c3djlvvushrze09.ui.nabu.casa """" """" ",1
"*.ervologi.com """" """" ",1
"jdkyl.code2flow.com """" """" ",1
"*.drippedslots.com """" """" ",1
