text,label
KZ Astana Astana NN Fern forenzik.kz ,0
N/A N/A N/A N/A *.revcode.se *.revcode.se revcode.se ,0
N/A N/A N/A N/A pandyi.com pandyi.com mail.pandyi.com www.pandyi.com ,0
N/A N/A N/A N/A *.cvl.name *.cvl.name cvl.name ,0
NP rqrsvjjsx Diliesoheimwwq Kiuere Joqwqbpkmqw Twefxx ,0
US Some-State N/A Internet Widgits Pty Ltd N/A ,0
N/A N/A N/A N/A keepincomemoney.website keepincomemoney.website ,0
N/A N/A N/A N/A fdguyt5ggs.pw fdguyt5ggs.pw www.fdguyt5ggs.pw ,0
US SD N/A area homestead's palmists.space ,0
AD N/A Andorra la Vella Veaurd Ncpodwheo SPE lanyclserr.iq ,0
N/A N/A N/A N/A telemetrysystemcollection.com telemetrysystemcollection.com www.telemetrysystemcollection.com ,0
N/A N/A N/A N/A Understandnt ,0
N/A N/A N/A N/A gopstoporchestra.top gopstoporchestra.top ,0
N/A N/A N/A N/A 51fd222a0d47.us 51fd222a0d47.us www.51fd222a0d47.us ,0
N/A N/A N/A N/A ivmsoft.com ivmsoft.com ,0
N/A N/A N/A N/A moriarty.pw moriarty.pw www.moriarty.pw ,0
N/A N/A N/A N/A exeupay.xyz exeupay.xyz ,0
AU f2tee4 gf23et65adt tg4r6tds rvgvtfdf ,0
US HU Budapest jquery Ltd. jquery e-Szigno Root CA ,0
N/A N/A N/A N/A homeartncraft.pw homeartncraft.pw ,0
N/A N/A N/A N/A fnoetwotb4nwob524o.hk fnoetwotb4nwob524o.hk ,0
GB Some-state Some-city jasper jasper 45.77.61.121 199.247.7.16 ,0
N/A N/A N/A N/A vjgy3cllxhp.c.updraftclone.com vjgy3cllxhp.c.updraftclone.com ,0
N/A N/A N/A N/A micrsoft365.live micrsoft365.live ,0
GQ N/A Malabo Ibtaicion Twhot SAS 5culadtint.tmall ,0
N/A N/A N/A N/A ankaraotokira.pw ankaraotokira.pw ,0
N/A N/A N/A N/A luanatalolo.com luanatalolo.com ,0
N/A N/A N/A N/A lobemaintaty.space lobemaintaty.space www.lobemaintaty.space ,0
N/A N/A N/A N/A mstdn.social mstdn.social www.mstdn.social ,0
N/A N/A N/A N/A Vultari ,0
CN ChaoYang fack CCSEC ZhongGuo ,0
N/A N/A N/A N/A classof1996.duckdns.org classof1996.duckdns.org ,0
N/A N/A N/A N/A vesecase.com vesecase.com www.vesecase.com ,0
N/A N/A N/A N/A ntpc.duckdns.org ntpc.duckdns.org ,0
N/A N/A N/A N/A tapewormorchestra.top tapewormorchestra.top www.tapewormorchestra.top ,0
N/A N/A N/A N/A wpad-home.com wpad-home.com ,0
N/A N/A N/A N/A ukmedm.com ukmedm.com www.ukmedm.com ,0
N/A N/A N/A N/A antrefurniture.top antrefurniture.top ,0
N/A N/A N/A N/A makarcheck.com makarcheck.com www.makarcheck.com ,0
IT Some-State N/A Internet Widgits Pty Ltd N/A ,0
N/A N/A N/A N/A hillsbed.xyz hillsbed.xyz ,0
US CA Los Angeles domain localhost ,0
N/A N/A N/A N/A gringox1.chickenkiller.com gringox1.chickenkiller.com ,0
N/A N/A N/A N/A newhopedream.com newhopedream.com ,0
N/A N/A N/A N/A daspgpbjbj4ggg.xyz daspgpbjbj4ggg.xyz sayygvyaycgcgye.xyz www.daspgpbjbj4ggg.xyz www.sayygvyaycgcgye.xyz ,0
N/A N/A N/A N/A KAV ,0
CN CA California baidu LLC. baidu.com ,0
N/A N/A N/A N/A qwertyhills92.spdns.org qwertyhills92.spdns.org ,0
US   jQuery jquery.com ,0
N/A N/A N/A N/A vighik.xyz vighik.xyz www.vighik.xyz ,0
N/A N/A N/A N/A borrdrillling.com borrdrillling.com cpanel.borrdrillling.com mail.borrdrillling.com webdisk.borrdrillling.com webmail.borrdrillling.com www.borrdrillling.com ,0
N/A N/A N/A N/A voidtools.xyz voidtools.xyz www.voidtools.xyz ,0
N/A N/A N/A N/A nupahe.com nupahe.com www.nupahe.com ,0
XX XX XX XX serverhosts.info ,0
N/A N/A N/A N/A x-notification.icu x-notification.icu ,0
N/A N/A N/A N/A habbybearshop.top habbybearshop.top ,0
N/A N/A N/A N/A pharmarel.space pharmarel.space ,0
N/A N/A N/A N/A uiyplk.xyz uiyplk.xyz www.uiyplk.xyz ,0
N/A N/A N/A N/A secureav.pw secureav.pw www.secureav.pw ,0
N/A N/A N/A N/A akabox.space akabox.space ,0
N/A N/A N/A N/A emlic.ru emlic.ru www.emlic.ru ,0
N/A N/A N/A N/A OrcusServerCertificate ,0
US New York New York MyCompany LLC web.local ,0
N/A N/A N/A N/A poladidlei.website poladidlei.website ,0
N/A N/A N/A N/A girls4dating.asia girls4dating.asia www.girls4dating.asia ,0
N/A N/A N/A N/A globalseodata.top globalseodata.top ,0
GB N/A N/A N/A proat.com ,0
N/A N/A N/A N/A www.oajdasnndkdahm.com www.oajdasnndkdahm.com oajdasnndkdahm.com ,0
N/A N/A N/A N/A katongaquarium.xyz katongaquarium.xyz ,0
N/A N/A N/A N/A rapid-stores.com rapid-stores.com ,0
US PA N/A goitre modeled badlands's.org ,0
US N/A N/A 3pcwtEZb7TlnCKlV. www.XF0VTbKz.com ,0
N/A N/A N/A N/A getfiles24.top getfiles24.top ,0
OA GO Iguafgteo Uisn Zeteol Eylc Nuetassu nbipbovdsv.mobi ,0
LI N/A Vaduz Ofalyg S.R.O. 8tatodckerengul.men ,0
TW N/A Taipei Rtiocoanm Inell FCP ondsanbemer.zm ,0
GB London London Security microsoftstoreservice.com ,0
zz N/A Default City Default Company Ltd N/A ,0
N/A N/A N/A N/A bbaba2020.duckdns.org bbaba2020.duckdns.org ,0
N/A N/A N/A N/A news.lainertz.com news.lainertz.com ,0
N/A N/A N/A N/A treateninz.com treateninz.com ,0
N/A N/A N/A N/A adsgjuhsdgubhu4.xyz adsgjuhsdgubhu4.xyz www.adsgjuhsdgubhu4.xyz ,0
N/A N/A N/A N/A dungdoptiop.xyz dungdoptiop.xyz ,0
N/A N/A N/A N/A niloiuyrt.info niloiuyrt.info ,0
N/A N/A N/A N/A emells.ir emells.ir www.emells.ir ,0
N/A N/A N/A N/A remotecert ,0
US TX Texas lol bakcup-monster.com ,0
EB mtjimjwe Gnqvpmt Rvkmjrufvc Qlxdgrtrjikxt Ysxchsusq ,0
N/A N/A N/A N/A medireab.ga medireab.ga cpanel.medireab.ga mail.medireab.ga webdisk.medireab.ga webmail.medireab.ga www.medireab.ga ,0
N/A N/A N/A N/A torpic.xyz nimporta.xyz torpic.xyz www.nimporta.xyz www.torpic.xyz ,0
N/A N/A N/A N/A Penny ,0
N/A N/A N/A N/A enrichcollege.xyz enrichcollege.xyz ,0
"US California Redwood Shores Oracle America, Inc. Oracle America, Inc. ",0
N/A N/A N/A N/A allgacyfcu.com allgacyfcu.com autodiscover.allgacyfcu.com cpanel.allgacyfcu.com mail.allgacyfcu.com webdisk.allgacyfcu.com webmail.allgacyfcu.com www.allgacyfcu.com ,0
N/A N/A N/A N/A bikweb.com bikweb.com ,0
N/A N/A N/A N/A nexuslogger.com nexuslogger.com www.nexuslogger.com ,0
N/A N/A N/A N/A ch12ozoo.com ch12ozoo.com ,0
N/A N/A N/A N/A mariton.ws mariton.ws ,0
N/A N/A N/A N/A disaaxpalallow.me disaaxpalallow.me www.disaaxpalallow.me ,0
N/A N/A N/A N/A ericsgamesz.com ericsgamesz.com ,0
N/A N/A N/A N/A N/A ,0
US PA N/A levies reaffirm ErvIn's.space ,0
N/A N/A N/A N/A complexofferstobakn.com *.complexofferstobakn.com complexofferstobakn.com ,0
N/A N/A N/A N/A baj3tu.xyz baj3tu.xyz ,0
N/A N/A N/A N/A mikolapower.host mikolapower.host tradingviewer.xyz ,0
N/A N/A N/A N/A afspfigjeb.cn afspfigjeb.cn asdjausg.cn dsfamsi4b.cn homate.xyz kbpsorjbus6.pw novacation.cn pgf5ga4g4b.cn sdfisdgj.xyz wheredoyougo.cn www.afspfigjeb.cn www.asdjausg.cn www.dsfamsi4b.cn www.homate.xyz www.kbpsorjbus6.pw www.novacation.cn www.pgf5ga4g4b.cn www.sdfisdgj.xyz www.wheredoyougo.cn ,0
N/A N/A N/A N/A afspfigjeb.cn afspfigjeb.cn asdjausg.cn ooaidvbvyz.xyz pgf5ga4g4b.cn sdfisdgj.xyz www.afspfigjeb.cn www.asdjausg.cn www.ooaidvbvyz.xyz www.pgf5ga4g4b.cn www.sdfisdgj.xyz ,0
N/A N/A N/A N/A d2zjc3191twk8ym.xyz d2zjc3191twk8ym.xyz ,0
N/A N/A N/A N/A worldatdoor.in worldatdoor.in cpanel.worldatdoor.in mail.worldatdoor.in webdisk.worldatdoor.in webmail.worldatdoor.in www.worldatdoor.in ,0
N/A N/A N/A N/A benokij.com benokij.com www.benokij.com ,0
N/A N/A N/A N/A Venom ,0
N/A N/A N/A N/A lambada.icu afsasadasddfa33.xyz fdguyt5ggs.xyz lambada.icu loportat.icu pofhssri.pw www.afsasadasddfa33.xyz www.fdguyt5ggs.xyz www.lambada.icu www.loportat.icu www.pofhssri.pw ,0
FQ ljpgnlwoqco Cpkmvktnmd Tdupfxjjuvgkwn Lwggbfok Hkm ,0
N/A N/A N/A N/A support.microsovft.com support.microsovft.com ,0
N/A N/A N/A N/A payday.kozow.com payday.kozow.com ,0
uu uvvwxxyyyz zaabccdd ddeef 192.236.176.108 ,0
N/A N/A N/A N/A prettybyrise.live prettybyrise.live ,0
N/A N/A N/A N/A dross-technology.com dross-technology.com autodiscover.dross-technology.com cpanel.dross-technology.com mail.dross-technology.com webdisk.dross-technology.com webmail.dross-technology.com www.dross-technology.com ,0
N/A N/A N/A N/A lifemaindecision.top lifemaindecision.top ,0
N/A N/A N/A N/A chinaandkoreacriminalaffairs.kz chinaandkoreacriminalaffairs.kz www.chinaandkoreacriminalaffairs.kz ,0
N/A N/A N/A N/A rockyenergy.hopto.org rockyenergy.hopto.org ,0
N/A N/A N/A N/A gsdgjgjifacv.xyz gsdgjgjifacv.xyz www.gsdgjgjifacv.xyz ,0
N/A N/A N/A N/A mailbox.outlook-msdn.com mailbox.outlook-msdn.com ,0
N/A N/A N/A N/A devicelease.xyz devicelease.xyz ,0
N/A N/A N/A N/A dmitolt.com dmitolt.com ,0
N/A N/A N/A N/A standaradbnk.com standaradbnk.com www.standaradbnk.com ,0
N/A N/A N/A N/A def-update.com def-update.com ,0
N/A N/A N/A N/A Phoenix Rat Server ,0
N/A N/A N/A N/A sak.myddns.com sak.myddns.com ,0
N/A N/A N/A N/A detacher.xyz detacher.xyz www.detacher.xyz ,0
N/A N/A N/A N/A hitnaiguat.xyz hitnaiguat.xyz www.hitnaiguat.xyz ,0
AD N/A Andorra la Vella Oaorvesi Rsaio SA letofavintha.kp ,0
N/A N/A N/A N/A gidjshrvz.xyz gidjshrvz.xyz www.gidjshrvz.xyz ,0
N/A N/A N/A N/A kemalllll ,0
N/A N/A N/A N/A azure-updatedb.at azure-updatedb.at www.azure-updatedb.at ,0
N/A N/A N/A N/A agutagndie.cn agutagndie.cn asdjausg.cn sifjvze4tgz.xyz www.agutagndie.cn www.asdjausg.cn www.sifjvze4tgz.xyz ,0
N/A N/A N/A N/A fatturadiitali.com fatturadiitali.com www.fatturadiitali.com ,0
N/A N/A N/A N/A akamaicln.com akamaicln.com ,0
N/A N/A N/A N/A loaste.com loaste.com www.loaste.com ,0
N/A N/A N/A N/A wizardoz.club wizardoz.club www.wizardoz.club ,0
N/A N/A N/A N/A 3a60dc39.top 3a60dc39.top ,0
N/A N/A N/A N/A yammz ,0
N/A N/A N/A N/A prntscreen.pictures prntscreen.pictures www.prntscreen.pictures ,0
N/A N/A N/A N/A mystaticdate.com mystaticdate.com ,0
N/A N/A N/A N/A hmiu.xyz hmiu.xyz www.hmiu.xyz ,0
N/A N/A N/A N/A ams.mdx-trd.kz ams.mdx-trd.kz www.ams.mdx-trd.kz ,0
N/A N/A N/A N/A orzamorza.com orzamorza.com ,0
N/A N/A N/A N/A nashrepouya.xyz nashrepouya.xyz ,0
N/A N/A N/A N/A richiealvin20202.ddns.net richiealvin20202.ddns.net ,0
N/A N/A N/A N/A bbbcleaner.at bbbcleaner.at www.bbbcleaner.at ,0
CV Anubsti tehachec Astershe ftheatont5 Praia Iasecea Pordthe SCOP itonde9swheca.meveressecodbi.sv ,0
N/A N/A N/A N/A ecb-european.info ecb-european.info ,0
N/A N/A N/A N/A gogowormdealer.top gogowormdealer.top ,0
N/A N/A N/A N/A cocogzy.ddns.net cocogzy.ddns.net ,0
DE N/A N/A N/A lkbyae.org ,0
US US NewYork Private microsoft.com ,0
UY N/A Montevideo Fomikerd PEEC Predgqupe.Cuvishifolicha.trade ,0
N/A N/A N/A N/A *.realeurogroup.xyz *.realeurogroup.xyz realeurogroup.xyz ,0
N/A N/A N/A N/A videomart.top videomart.top www.videomart.top ,0
N/A N/A N/A N/A fuke ,0
N/A N/A N/A N/A result.loseyourip.com result.loseyourip.com ,0
US N/A N/A N/A Cloudflare ,0
N/A N/A N/A N/A texestet.ru texestet.ru www.texestet.ru ,0
N/A N/A N/A N/A UnscaredLoader Server CA ,0
N/A N/A N/A N/A PrivateRAT54342 ,0
N/A N/A N/A N/A server ,0
N/A N/A N/A N/A thirdclimbwrite.live thirdclimbwrite.live ,0
N/A N/A N/A N/A allowsuccess.org allowsuccess.org ,0
N/A N/A N/A N/A giprobiotic.com giprobiotic.com ,0
N/A N/A N/A N/A vuinuzhz.com ,0
N/A N/A N/A N/A civilizationidium.com civilizationidium.com ,0
N/A N/A N/A N/A azuredbupdate.xyz azuredbupdate.xyz www.azuredbupdate.xyz ,0
N/A N/A N/A N/A riighu4fg.pw dsgsdgpogsdj24dgoiu.xyz riighu4fg.pw www.dsgsdgpogsdj24dgoiu.xyz www.riighu4fg.pw ,0
