text,label
"nels-ltd.com """" """" ",0
tatar28.com FR Fuck ,0
"brutecleaner.com """" """" ",0
jquery.com US jQuery ,0
"aosdnvnauurt.xyz """" """" ",0
"binbong.net """" """" ",0
"vTest """" """" ",0
""""" AU   ",0
thellcth.orawomenat.jo BY Fedesime S.A.S ,0
eric1hele.watch NZ Lupro Mpiomiper S.R.O. ,0
"ifjedssofllvcr.com """" """" ",0
"nenkel.com """" """" ",0
"Server """" """" ",0
"jokerlol.com """" """" ",0
"loadbirthdaymoveproper1x4v.com """" """" ",0
"adolfoshardins.hk """" """" ",0
"fleil.com """" """" ",0
"ds43x1.com """" """" ",0
"stokpro.buzz """" """" ",0
Pebertouso.fail SR Asthei Oauliadic kkt. ,0
"main.info """" """" ",0
"nexuslogger.com """" """" ",0
"fqnceas.su """" """" ",0
"ammanworld.xyz """" """" ",0
"giviklorted.at """" """" ",0
"beliale232634.at """" """" ",0
"hefuaqbanking.com """" """" ",0
"spriteeat.com """" """" ",0
"mgrs-service.com """" """" ",0
"faranswerstagepicture6b4n2n.com """" """" ",0
kirlin.senger.com US Kirlin-Senger ,0
ubsererbon.by BN Athpenan Speresnth UCITS ,0
athedanon.bj CH Hediathin Ashesi Corp. ,0
"sak.myddns.com """" """" ",0
"avastsoftware.xyz """" """" ",0
"boxdeveloper.pw """" """" ",0
"dfsrakizimoy34ggf.xyz """" """" ",0
Gfiodorbllr QN Mxiigcmxkikes ,0
"teablitziloilo.xyz """" """" ",0
"covdsidstdsat.xyz """" """" ",0
"azure-dbupdate.at """" """" ",0
"usr-telemetry-microsoft.com """" """" ",0
"AsyncRAT ServerNEW """" """" ",0
"electrotip.xyz """" """" ",0
"localhost.localdomain """" """" ",0
"hoyteve.xyz """" """" ",0
"vvietnamnews.xyz """" """" ",0
"jmfbrtbsmth.com """" """" ",0
deutch.com DE Deutch ,0
0Sotivecershi.citic IT Nerrturme Tatess ApS ,0
"wedothings2e4.xyz """" """" ",0
"giantos.xyz """" """" ",0
"tidiraone.icu """" """" ",0
"CLAYROOT """" """" ",0
wartan24.com ES Student IT ,0
""""" US Cloudflare, Inc. ",0
"DwPr Server """" """" ",0
"voldemort.pw """" """" ",0
foror2 US Yahos ,0
"PEGASUS """" """" ",0
"cari-properti.info """" """" ",0
"sni.cloudflaressl.com US CloudFlare, Inc. ",0
"afditnzurh.xyz """" """" ",0
"ethnicityun.at """" """" ",0
forenzik.kz KZ NN Fern ,0
shelacesponp.immo TW Ndngto LP ,0
defenderupdateav.com US defenderupdateav ,0
"mopscat.com """" """" ",0
Tpytbtbx EX Wosgoisvqfirvy ,0
"ds46x1.com """" """" ",0
"vbkypmwkdp.com """" """" ",0
"termod.pro """" """" ",0
"DcRat Server """" """" ",0
"valkindead.ru """" """" ",0
"selectorbasebanks.com """" """" ",0
"yourampdlife.xyz """" """" ",0
"bdns.at """" """" ",0
Mainab_ewhetha.trv KW Ralymoth Corporation ,0
"cheapfacechange.top """" """" ",0
"GrieferSucks """" """" ",0
"biprae.com """" """" ",0
"boralob.com """" """" ",0
"strangestuff.xyz """" """" ",0
ppef0anfo.wanggou AO Dangh Thedrsh SCS ,0
"13283912 """" """" ",0
"SilentMiner_Fuckbtc 2022 """" """" ",0
"libertygiove.com """" """" ",0
"walletgas.pw """" """" ",0
"xinchichon.co.ug """" """" ",0
"1drvmicrosoft.com """" """" ",0
"belochkaneprihoditodna.top """" """" ",0
shophodoki.com US STOP ,0
amadeamadey.at AT Amadey TM ,0
"virtualbonfire.xyz """" """" ",0
"OrcusServerCertificate """" """" ",0
"polkanidog.website """" """" ",0
"server29 """" """" ",0
"hendixtyve.com """" """" ",0
"koyu.space """" """" ",0
"ternerdrivew.at """" """" ",0
"coolnigga.linkpc.net """" """" ",0
"cryline.net """" """" ",0
endeavor.org US mince denigration ,0
windowsupdatesc.com US windowsupdatesc ,0
stmubalfiran.td SS Wherneo Fohecr sf. ,0
Tatar's.org US rowel's gaffe ,0
"divinemarketplace.com """" """" ",0
"globalx2.top """" """" ",0
cultivating.com US yodel's Alistair ,0
"penesonga.com """" """" ",0
fg2eq34df AU 3wrwsts ,0
"tupeska.top """" """" ",0
"efqwnxqwbebyqnbyeybeiurybuyxrfw.site """" """" ",0
"caranatrium.com """" """" ",0
"bodatye.xyz """" """" ",0
"erbscactus.at """" """" ",0
"updserv.ga """" """" ",0
"followmeasap13.top """" """" ",0
"cdnforest.com """" """" ",0
,0
Mao KR 403 ,0
"Orcus Server """" """" ",0
"talismans.xyz """" """" ",0
cris2 GB cris2 ,0
"server """" """" ",0
"www.speedycourier.site """" """" ",0
"grd015.com """" """" ",0
susana24.com RO Develop ,0
"T3kn0 """" """" ",0
"rtdqhub.home-webserver.de """" """" ",0
7dromslgroulin.astatiatyiveas.leclerc LV Tgheangri Tswest GmBH ,0
CN CN Software ,0
"pofhssri.pw """" """" ",0
"asfpihbhbyd.xyz """" """" ",0
"istats.club """" """" ",0
"windowsdefender.theworkpc.com """" """" ",0
www.bing.com US Microsoft Corporation ,0
192.236.147.212 lm vwwxx ,0
"richiealvin2020.casacam.net """" """" ",0
Besduinwi.giving GY Cosithe Anesud NL ,0
"coded """" """" ",0
"192.168.l0l.llc """" """" ",0
forevery0ung.bit NZ BydodysLTD ,0
"mayinakh.xyz """" """" ",0
"get-hlinks.com """" """" ",0
"delee889.chickenkiller.com """" """" ",0
thatatheodofri.thabeswnc.an CY Bonanat Apepongw OHG ,0
checking-security-safe.club US Default Company Ltd ,0
"musthavechekthis1staticuo.faith """" """" ",0
"coopdate.com """" """" ",0
"minecroft.my-router.de """" """" ",0
"sgahugu4ijgji.xyz """" """" ",0
"germes.site """" """" ",0
Bronte.space US Blackfoot's conceits ,0
"aonagenarian.eu """" """" ",0
"seededgrapes.xyz """" """" ",0
microurl.bit PK EmyhekLTD ,0
"buabag.com """" """" ",0
"microsoft.com-view.space """" """" ",0
"asd """" """" ",0
Lllegcorh.honda TJ Ththemt B.M. ,0
ofronhav.ke BW Alfrele Tadedb Corp. ,0
"xerodown.website """" """" ",0
hostname US company ,0
"toster.pw """" """" ",0
allofhehigitr.pa EG Ftasendr Arsth SCS ,0
"wx.qq.com CN """" ",0
DS8416712.clientshostname.com -- SomeOrganization ,0
"breezdesign.com """" """" ",0
dev.dev CA CA ,0
localhost us domain ,0
"listjhueaa.cn """" """" ",0
"phanzet.com """" """" ",0
"annafraudy.pw """" """" ",0
"pedraz12ziniphoto.com """" """" ",0
"softzbh.com """" """" ",0
"mickeymoves.com """" """" ",0
"richiealvin2020.ddns.net """" """" ",0
"topstart.site """" """" ",0
"moneytxranger.kz """" """" ",0
"mukaramba.com """" """" ",0
"post-990094.at """" """" ",0
openlitespeed-wordpress-v13 US LiteSpeedCommunity ,0
"ide12alaim.com """" """" ",0
"ongncsm.ddns.net """" """" ",0
"servicestatic3.club """" """" ",0
ecitcom.net GB Global Security ,0
"nax1.spdns.org """" """" ",0
"fskagughvuehd.xyz """" """" ",0
1Wepsereto.othepediberi.sap MN Adgeravea Tintease Plc. ,0
"shhhfjsiagguud.icu """" """" ",0
"bombecloud.xyz """" """" ",0
"cilomum.com """" """" ",0
"companyllc.top """" """" ",0
"menosita.top """" """" ",0
"linddiederich462.pw """" """" ",0
"fasfjfjjigrinnsj.xyz """" """" ",0
"black-transsexual-hardcore.com """" """" ",0
babt292.sodemine.clinic NE Rakndeond Ciofr GMK ,0
"api.musicbee.getlist.destinycraftpe.com """" """" ",0
"telemetry-azure.com """" """" ",0
1Antotnmadirndm.williamhill ZM Topllfth Frkinthe I.K.E. ,0
"lowdodrioon.com """" """" ",0
"*.shoutdidthus.live """" """" ",0
"personal-dss.com """" """" ",0
"ASA Temporary Self Signed Certificate """" """" ",0
"nccardiologyz.com """" """" ",0
"ds45x1.com """" """" ",0
prsgcocoajyy.com US Realtek Semiconductor Corp. ,0
"rRPiRh1UFG.info """" """" ",0
serangredrt.Deaneereoso.nagoya SR Rerarsona Tondome sf. ,0
"grumhit.com """" """" ",0
microsoft.com US Microsoft Ltd ,0
"aceremote.xyz """" """" ",0
"attentionmagnet.top """" """" ",0
"hotroad.cyou """" """" ",0
"clik2dot """" """" ",0
gasonz.com US gasonz ,0
XX XX XX ,0
"bonny.accesscam.org """" """" ",0
"sldeodjiweiswi.com """" """" ",0
"rat1 """" """" ",0
"sumeriun.com """" """" ",0
"new """" """" ",0
"sasf6asf683jfsd.xyz """" """" ",0
"DarkEye Server """" """" ",0
backup-leader.com US lol ,0
Qjlyxjcpy Xx QR Im ,0
"mparrain10.ddns.net """" """" ",0
"onthewire1.top """" """" ",0
gmail.com US Google GMail ,0
"update.akamaifast.club """" """" ",0
"bombinet.xyz """" """" ",0
ayefrsturmexi.schmidt ZA Shefo Octhcob O.V.E.E. ,0
"Covid Server CA """" """" ",0
"entspartner.at """" """" ",0
"merotanos.com """" """" ",0
"rocknrolletco.top """" """" ",0
castles.info US furled receptiveness ,0
"tinkles """" """" ",0
localhost.localdomain -- SomeOrganization ,0
"nanatools.ddns.net """" """" ",0
Seven DSert SHA2 CA US Seven Ltd ,0
"telekom-support.info """" """" ",0
"lg.icf-fx.kz """" """" ",0
"rotmansaaatot.icu """" """" ",0
"ElectrumSSL """" """" ",0
"a5ce84fe.xyz """" """" ",0
"X1T8vh6Qdw.org """" """" ",0
akendvofoudidi.su BD Santi Sasuroof A.E. ,0
vesadisesin.pstrmhe6ransicr.reviews MD Belywone Treendaic NL ,0
"statuscheck.online US """" ",0
"nickburkholder.pw """" """" ",0
"mslfiedjssfdes.com """" """" ",0
""""" XX   ",0
"stanculinaryblog.top """" """" ",0
"roungod.com """" """" ",0
"nutuscle.pw """" """" ",0
"kordelservers.xyz """" """" ",0
"appealingedge.xyz """" """" ",0
Ppoccectw.lr AM Anpove SCOP ,0
server.domain.com -- SomeOrganization ,0
"jamesdrywall.xyz """" """" ",0
Thiofthitswe.media IQ Tatengeca SPE ,0
sontonecchidtt.Titheefrovorh.cologne TM Ertor SNC ,0
"lmnab.xyz """" """" ",0
"guiapocos.xyz """" """" ",0
"asdstatistic.com """" """" ",0
"sibelikinciel.xyz """" """" ",0
"kilimadzhara.xyz """" """" ",0
"thhabvppp.com """" """" ",0
"footballstar.top """" """" ",0
"asfuhuhvuuye45ggv.xyz """" """" ",0
"stylesam.com """" """" ",0
"dasfogy4hgag.xyz """" """" ",0
"militanttra.at """" """" ",0
"dsfhhhhf44555.icu """" """" ",0
"genericalphabet.top """" """" ",0
Ontuthinsalthw.silindunc.homedepot NI Wenthedb Tidincr E.E. ,0
"ludicrouslyl.at """" """" ",0
"widewiderangers.fun """" """" ",0
Adchg9feson.sydney PK Lsmhotf Ongohes Corporation ,0
"Gh0st RAT """" """" ",0
"afsibibia3.xyz """" """" ",0
http://5.101.4.41 US Example Inc ,0
"inj """" """" ",0
"greentry.site """" """" ",0
"igibhbyehvyga.xyz """" """" ",0
"z.xooz.cf """" """" ",0
kitoboyka.com RU FuckUS ,0
"alfanalytic.com """" """" ",0
"Runtime Broker """" """" ",0
"livejunto.xyz """" """" ",0
"labelcs.com """" """" ",0
"qwertyhills92.ddns.net """" """" ",0
"samp-loader.ml """" """" ",0
John US AlaskaFuture Ltd ,0
"Odin Server CA """" """" ",0
"B2tp """" """" ",0
"chloroz.xyz """" """" ",0
"postformt.com """" """" ",0
"Kisszerver """" """" ",0
192.236.160.249 mn xxxyz ,0
"ptvib.cf """" """" ",0
"xeiaieki.us AT """" ",0
"global-logic-stl.com """" """" ",0
"accentnailsspa.pw """" """" ",0
"*.revcode.se """" """" ",0
"pandyi.com """" """" ",0
"*.cvl.name """" """" ",0
Joqwqbpkmqw Twefxx NP Kiuere ,0
""""" US Internet Widgits Pty Ltd ",0
"keepincomemoney.website """" """" ",0
"fdguyt5ggs.pw """" """" ",0
palmists.space US area homestead's ,0
lanyclserr.iq AD Veaurd Ncpodwheo SPE ,0
"telemetrysystemcollection.com """" """" ",0
"Understandnt """" """" ",0
"gopstoporchestra.top """" """" ",0
"51fd222a0d47.us """" """" ",0
"ivmsoft.com """" """" ",0
"moriarty.pw """" """" ",0
"exeupay.xyz """" """" ",0
rvgvtfdf AU tg4r6tds ,0
jquery e-Szigno Root CA US jquery Ltd. ,0
"homeartncraft.pw """" """" ",0
"fnoetwotb4nwob524o.hk """" """" ",0
jasper GB jasper ,0
"vjgy3cllxhp.c.updraftclone.com """" """" ",0
"micrsoft365.live """" """" ",0
5culadtint.tmall GQ Ibtaicion Twhot SAS ,0
"ankaraotokira.pw """" """" ",0
"luanatalolo.com """" """" ",0
"lobemaintaty.space """" """" ",0
"mstdn.social """" """" ",0
"Vultari """" """" ",0
ZhongGuo CN CCSEC ,0
"classof1996.duckdns.org """" """" ",0
"vesecase.com """" """" ",0
"ntpc.duckdns.org """" """" ",0
"tapewormorchestra.top """" """" ",0
"wpad-home.com """" """" ",0
"ukmedm.com """" """" ",0
"antrefurniture.top """" """" ",0
"makarcheck.com """" """" ",0
""""" IT Internet Widgits Pty Ltd ",0
"hillsbed.xyz """" """" ",0
localhost US domain ,0
"gringox1.chickenkiller.com """" """" ",0
"newhopedream.com """" """" ",0
"daspgpbjbj4ggg.xyz """" """" ",0
"KAV """" """" ",0
baidu.com CN baidu LLC. ,0
"qwertyhills92.spdns.org """" """" ",0
"vighik.xyz """" """" ",0
"borrdrillling.com """" """" ",0
"voidtools.xyz """" """" ",0
"nupahe.com """" """" ",0
serverhosts.info XX XX ,0
"x-notification.icu """" """" ",0
"habbybearshop.top """" """" ",0
"pharmarel.space """" """" ",0
"uiyplk.xyz """" """" ",0
"secureav.pw """" """" ",0
"akabox.space """" """" ",0
"emlic.ru """" """" ",0
"poladidlei.website """" """" ",0
"girls4dating.asia """" """" ",0
"globalseodata.top """" """" ",0
"proat.com GB """" ",0
"www.oajdasnndkdahm.com """" """" ",0
"katongaquarium.xyz """" """" ",0
"rapid-stores.com """" """" ",0
badlands's.org US goitre modeled ,0
www.XF0VTbKz.com US 3pcwtEZb7TlnCKlV. ,0
"getfiles24.top """" """" ",0
nbipbovdsv.mobi OA Uisn Zeteol Eylc Nuetassu ,0
8tatodckerengul.men LI Ofalyg S.R.O. ,0
ondsanbemer.zm TW Rtiocoanm Inell FCP ,0
microsoftstoreservice.com GB Security ,0
""""" zz Default Company Ltd ",0
"bbaba2020.duckdns.org """" """" ",0
"news.lainertz.com """" """" ",0
"treateninz.com """" """" ",0
"adsgjuhsdgubhu4.xyz """" """" ",0
"dungdoptiop.xyz """" """" ",0
"niloiuyrt.info """" """" ",0
"emells.ir """" """" ",0
"remotecert """" """" ",0
bakcup-monster.com US lol ,0
Qlxdgrtrjikxt Ysxchsusq EB Rvkmjrufvc ,0
"medireab.ga """" """" ",0
"torpic.xyz """" """" ",0
"Penny """" """" ",0
"enrichcollege.xyz """" """" ",0
"allgacyfcu.com """" """" ",0
"bikweb.com """" """" ",0
"ch12ozoo.com """" """" ",0
"mariton.ws """" """" ",0
"disaaxpalallow.me """" """" ",0
"ericsgamesz.com """" """" ",0
ErvIn's.space US levies reaffirm ,0
"complexofferstobakn.com """" """" ",0
"baj3tu.xyz """" """" ",0
"mikolapower.host """" """" ",0
"d2zjc3191twk8ym.xyz """" """" ",0
"worldatdoor.in """" """" ",0
"benokij.com """" """" ",0
"Venom """" """" ",0
"lambada.icu """" """" ",0
Hkm FQ Lwggbfok ,0
"support.microsovft.com """" """" ",0
"payday.kozow.com """" """" ",0
192.236.176.108 uu ddeef ,0
"prettybyrise.live """" """" ",0
"dross-technology.com """" """" ",0
"lifemaindecision.top """" """" ",0
"chinaandkoreacriminalaffairs.kz """" """" ",0
"rockyenergy.hopto.org """" """" ",0
"gsdgjgjifacv.xyz """" """" ",0
"mailbox.outlook-msdn.com """" """" ",0
"devicelease.xyz """" """" ",0
"dmitolt.com """" """" ",0
"standaradbnk.com """" """" ",0
"def-update.com """" """" ",0
"Phoenix Rat Server """" """" ",0
"detacher.xyz """" """" ",0
"hitnaiguat.xyz """" """" ",0
letofavintha.kp AD Oaorvesi Rsaio SA ,0
"gidjshrvz.xyz """" """" ",0
"kemalllll """" """" ",0
"azure-updatedb.at """" """" ",0
"agutagndie.cn """" """" ",0
"fatturadiitali.com """" """" ",0
"akamaicln.com """" """" ",0
"loaste.com """" """" ",0
"wizardoz.club """" """" ",0
"3a60dc39.top """" """" ",0
"yammz """" """" ",0
"prntscreen.pictures """" """" ",0
"mystaticdate.com """" """" ",0
"hmiu.xyz """" """" ",0
"ams.mdx-trd.kz """" """" ",0
"orzamorza.com """" """" ",0
"nashrepouya.xyz """" """" ",0
"richiealvin20202.ddns.net """" """" ",0
"bbbcleaner.at """" """" ",0
itonde9swheca.meveressecodbi.sv CV Iasecea Pordthe SCOP ,0
"ecb-european.info """" """" ",0
"gogowormdealer.top """" """" ",0
"cocogzy.ddns.net """" """" ",0
"lkbyae.org DE """" ",0
microsoft.com US Private ,0
Predgqupe.Cuvishifolicha.trade UY Fomikerd PEEC ,0
"*.realeurogroup.xyz """" """" ",0
"videomart.top """" """" ",0
"fuke """" """" ",0
"result.loseyourip.com """" """" ",0
"Cloudflare US """" ",0
"texestet.ru """" """" ",0
"UnscaredLoader Server CA """" """" ",0
"PrivateRAT54342 """" """" ",0
"thirdclimbwrite.live """" """" ",0
"allowsuccess.org """" """" ",0
"giprobiotic.com """" """" ",0
"vuinuzhz.com """" """" ",0
"civilizationidium.com """" """" ",0
"azuredbupdate.xyz """" """" ",0
"riighu4fg.pw """" """" ",0
